water_body_name,water_body_longitude,water_body_latitude,country_code,province_code,closest_city,distance
Ouachita River,-92.53367,33.21549,USA,AR,El Dorado,11.7
Ozark Lake,-93.97513,35.46738,USA,AR,Fort Smith,40.7
Petit Jean River,-93.70997,35.09422,USA,AR,Fort Smith,71.2
Sulphur River,-94.00553,33.25334,USA,AR,Texarkana,20.3
American River,-121.31936,38.62309,USA,CA,Sacramento,13.2
Clear Lake,-122.77515,39.03173,USA,CA,Ukiah,44.6
Clear Lake Reservoir,-121.12866,41.87716,USA,CA,Klamath Falls,65.6
Eel,-123.56192,40.03657,USA,CA,Eureka,95.7
Feather,-121.11155,39.58186,USA,CA,Paradise,47.8
Fresno Slough,-120.08781,36.5477,USA,CA,Fresno,37.6
Goose Lake,-120.43847,41.92009,USA,CA,Lakeview,28.3
Honey Lake,-120.3021,40.25035,USA,CA,Susanville,35.8
Isabella Lake,-118.40281,35.67572,USA,CA,Bakersfield,63.3
Kern River,-118.54914,35.93014,USA,CA,Porterville,42.4
Kings River,-119.25448,36.82484,USA,CA,Fresno,47
Klamath,-123.01905,41.76985,USA,CA,Yreka,28
Lake Almanor,-121.13249,40.2556,USA,CA,Susanville,42.9
Lake Berryessa,-122.2018,38.5884,USA,CA,Napa,31.1
Lake Oroville,-121.4235,39.62795,USA,CA,Paradise,20.9
Lake Tahoe,-120.01795,39.10641,USA,CA,South Lake Tahoe,22
Lower Klamath Lake,-121.71549,41.94949,USA,CA,Klamath Falls,30.8
Merced River,-119.99947,37.63948,USA,CA,Merced,53.5
Millerton Lake,-119.63639,37.03,USA,CA,Fresno,30.8
Mokelumne River,-121.23964,38.21718,USA,CA,Stockton,31.8
Mono Lake,-119.02844,38.02552,USA,CA,Bishop,92.9
North Fork American River,-120.75663,39.13751,USA,CA,South Lake Tahoe,74.2
North Fork Eel River,-123.34734,40.05441,USA,CA,Red Bluff,92.8
North Fork Feather River,-121.32561,39.90104,USA,CA,Paradise,34.9
North Fork Mokelumne River,-120.2603,38.506,USA,CA,South Lake Tahoe,53.1
North Yuba River,-121.27389,39.32894,USA,CA,Yuba City,38.5
Owens River,-118.5373,37.41643,USA,CA,Bishop,12.9
Pit,-121.33326,41.14596,USA,CA,Alturas,75.5
Russian River,-123.04608,38.87577,USA,CA,Ukiah,34.2
Sacramento,-121.99669,39.69789,USA,CA,Chico,11.6
Salinas,-120.95907,35.9674,USA,CA,San Luis Obispo,84
Salton Sea,-115.81375,33.315,USA,CA,El Centro,58.8
San Joaquin,-120.15313,37.2226,USA,CA,Merced,27.3
San Luis Reservoir,-121.12567,37.05774,USA,CA,Salinas,61.2
Shasta Lake,-122.28389,40.78404,USA,CA,Redding,24.8
South Fork American River,-120.66685,38.79746,USA,CA,South Lake Tahoe,63.7
Stanislaus,-120.53134,37.99999,USA,CA,Modesto,56.1
Trinity,-123.22365,40.82895,USA,CA,Redding,73.1
Trinity Lake,-122.7118,40.93549,USA,CA,Redding,46.1
Tuolumne River,-120.03379,37.86068,USA,CA,Merced,71
Animas River,-107.90338,37.18483,USA,CO,Durango,10.1
Blue Mesa Reservoir,-107.17876,38.49599,USA,CO,Gunnison,26.9
Dolores River,-108.72937,38.08843,USA,CO,Monticello,59
Gunnison River,-107.91089,38.69808,USA,CO,Montrose,23.7
Lake Granby,-105.8367,40.17438,USA,CO,Boulder,54.2
Little Snake River,-107.98946,40.8678,USA,CO,Craig,52.9
North Fork Purgatoire River,-105.02634,37.23524,USA,CO,Walsenburg,45.8
Purgatoire River,-104.00486,37.40129,USA,CO,Trinidad,50.9
South Fork Republican River,-102.64731,39.47255,USA,CO,Burlington,35.4
South Platte,-103.90841,40.21925,USA,CO,Fort Morgan,9.3
Taylor River,-106.70042,38.82051,USA,CO,Gunnison,34.4
Yampa River,-107.93435,40.49105,USA,CO,Craig,35.2
Housatonic River,-73.32597,41.93145,USA,CT,Waterbury,46.1
Caloosahatchee Canal,-81.34077,26.79217,USA,FL,Fort Myers,48
Caloosahatchee River,-81.60304,26.72888,USA,FL,Fort Myers,21.1
Choctawhatchee River,-85.91298,30.67563,USA,FL,Panama City,60.1
Crescent Lake,-81.49839,29.46227,USA,FL,Daytona Beach,53.7
East Lake Tohopekaliga,-81.28418,28.28975,USA,FL,Orlando,25.1
Escambia River,-87.26765,30.81442,USA,FL,Atmore,31.1
Kissimmee River,-81.10894,27.50501,USA,FL,Sebring,27.8
Lake Apopka,-81.62848,28.63769,USA,FL,Orlando,30.8
Lake George,-81.62925,29.35103,USA,FL,Ocala,50.2
Lake Griffin,-81.84671,28.86748,USA,FL,Ocala,45.4
Lake Harney,-81.0554,28.75248,USA,FL,Titusville,26.9
Lake Harris,-81.79072,28.7608,USA,FL,Orlando,51.4
Lake Istokpoga,-81.2789,27.38581,USA,FL,Sebring,16.3
Lake Jesup,-81.21099,28.74105,USA,FL,Deltona,19.6
Lake Kissimmee,-81.27266,27.9045,USA,FL,Winter Haven,46.7
Lake Monroe,-81.26308,28.83068,USA,FL,Deltona,9
Lake Okeechobee,-80.86318,26.90595,USA,FL,Port St Lucie,70.4
Ninemile Canal,-80.9071,26.83038,USA,FL,Port St Lucie,79
North Prong Saint Marys River,-82.21248,30.46751,USA,FL,Lake City,50.5
Ochlockonee River,-84.43024,30.48696,USA,FL,Tallahassee,16
Orange Lake,-82.17772,29.46221,USA,FL,Gainesville,26.8
Peace River,-81.8597,27.50356,USA,FL,Sebring,46.3
Saint Cloud Canal,-81.34085,28.26238,USA,FL,Orlando,27.3
Saint Johns,-81.33173,29.18432,USA,FL,Daytona Beach,28.4
Saint Lucie Canal Okeechobee Waterway,-80.34994,27.0947,USA,FL,Port St Lucie,21.7
South Port Canal And Short Canal,-81.34411,28.11382,USA,FL,Winter Haven,40.4
South Prong Saint Marys River,-82.23749,30.24926,USA,FL,Lake City,38.4
Suwannee,-82.87229,30.17176,USA,FL,Lake City,23.2
Tohopekaliga Lake,-81.37265,28.20716,USA,FL,Orlando,33.5
Tsala Apopka Lake,-82.33517,28.91069,USA,FL,Ocala,38.5
Withlacoochee River,-82.51054,29.14647,USA,FL,Ocala,38.7
Alapaha River,-83.22859,31.29826,USA,GA,Tifton,28
Alcovy River,-83.82642,33.72041,USA,GA,Athens,45.8
Allatoona Lake,-84.62438,34.16314,USA,GA,Marietta,23.1
Altamaha,-82.00541,31.72784,USA,GA,Jesup,17
Cartecay River,-84.44314,34.66052,USA,GA,Dalton,48.4
Chattahoochee,-84.79393,32.40056,USA,GA,Columbus,16.2
Chattooga,-83.21889,34.90011,USA,GA,Anderson,70.6
Conasauga River,-84.82203,34.86854,USA,GA,Dalton,19.1
Coosawattee River,-84.80106,34.59691,USA,GA,Dalton,21.9
Etowah River,-84.54264,34.3028,USA,GA,Marietta,37.7
Flint River,-84.15849,34.85338,USA,GA,Gainesville,67.7
Hartwell Lake,-82.92753,34.49196,USA,GA,Anderson,28.1
J Strom Thurmond Lake,-82.41763,33.81937,USA,GA,Augusta,56.9
Lake Seminole,-84.83029,30.80798,USA,GA,Tallahassee,67.4
Lake Sidney Lanier,-83.93626,34.32776,USA,GA,Gainesville,12.1
Lake Sinclair,-83.25199,33.24206,USA,GA,Macon,59.9
North Oconee Creek,-83.5781,34.1974,USA,GA,Gainesville,24.8
Ocmulgee River,-83.40356,32.43095,USA,GA,Warner Robins,24
Oconee,-83.04569,32.98134,USA,GA,Macon,58.3
Ogeechee River,-82.08057,32.73766,USA,GA,Statesboro,44.5
Oostanaula River,-85.04496,34.48389,USA,GA,Rome,29.6
Saint Marys River,-82.52282,32.80039,USA,GA,Statesboro,81.6
Satilla River,-82.27597,31.23458,USA,GA,Waycross,10.8
Savannah,-81.71886,33.06065,USA,GA,Augusta,49.8
Tallulah River,-83.48193,34.8255,USA,GA,Gainesville,63.7
Walter F George Reservoir,-85.10425,31.85955,USA,GA,Columbus,70.9
American Falls Reservoir,-112.74641,42.9184,USA,ID,Pocatello,26.9
Bear Lake,-111.34811,42.02818,USA,ID,Logan,50.9
Bear Lake Outlet,-111.34836,42.26093,USA,ID,Soda Springs,46.6
Big Lost River,-113.45358,43.8338,USA,ID,Ketchum,80.8
Big Wood River,-114.47983,43.33843,USA,ID,Ketchum,21
Blackfoot Reservoir,-111.61105,42.94169,USA,ID,Soda Springs,33.2
Boise River,-116.22925,43.65966,USA,ID,Boise,14.2
Bruneau River,-115.66118,42.23184,USA,ID,Mountain Home,100.3
Cascade Reservoir,-116.08418,44.62816,USA,ID,Payette,83.9
Coeur DAlene Lake,-116.79389,47.54681,USA,ID,Coeur dAlene,18.5
Dworshak Reservoir,-116.02435,46.7139,USA,ID,Moscow,73.6
Grays Lake,-111.44518,43.06846,USA,ID,Soda Springs,48.5
Lake Pend Oreille,-116.41791,48.15771,USA,ID,Sandpoint,20.4
Lake Walcott,-113.39667,42.67993,USA,ID,Pocatello,80.2
Lochsa River,-115.21802,46.37269,USA,ID,Hamilton,83.4
Middle Fork Clearwater River,-115.7684,46.15615,USA,ID,Grangeville,36.6
Middle Fork Salmon River,-114.98395,44.82229,USA,ID,Salmon,96.9
North Fork Boise River,-115.45899,43.88795,USA,ID,Boise,69
North Fork Payette River,-116.07643,44.33055,USA,ID,Payette,67.3
Owyhee River,-116.87714,42.63674,USA,ID,Nampa,101.3
Pahsimeroi River,-113.7857,44.40024,USA,ID,Salmon,84.2
Palisades Reservoir,-111.13551,43.29859,USA,ID,Jackson,39.6
Payette River,-116.46593,43.98774,USA,ID,Payette,35.6
Priest Lake,-116.86321,48.60615,USA,ID,Sandpoint,39.4
Priest River,-116.88541,48.39045,USA,ID,Sandpoint,25.4
Saint Joe River,-115.93726,47.26575,USA,ID,Kellogg,23.9
Salmon,-115.23847,45.17297,USA,ID,Grangeville,106.7
Selway River,-114.95133,45.93973,USA,ID,Hamilton,67.6
Snake,-115.11071,44.17755,USA,ID,Ketchum,97.2
South Fork Boise River,-115.31101,43.54646,USA,ID,Mountain Home,53.3
Big Four Ditch River,-88.16626,40.4822,USA,IL,Champaign,42.9
Big Muddy River,-89.28848,37.7823,USA,IL,Carbondale,7.6
Carlyle Lake,-89.26621,38.72298,USA,IL,Mount Vernon,57.3
Des Plaines River,-87.9957,42.03861,USA,IL,Elgin,19.8
Embarras River,-88.05816,39.26852,USA,IL,Effingham,45.4
Illinois,-89.64683,40.48898,USA,IL,Peoria,21.6
Kaskaskia,-89.08508,39.03893,USA,IL,Effingham,47.4
Lake Shelbyville,-88.6519,39.54102,USA,IL,Decatur,42.1
Little Wabash River,-88.31571,38.56521,USA,IL,Mount Vernon,54.4
Middle Fork Vermilion River,-87.8505,40.29415,USA,IL,Urbana,35.7
Powell River,-89.26066,38.38918,USA,IL,Mount Vernon,36.2
Rend Lake,-88.96884,38.14645,USA,IL,Mount Vernon,21.7
Sangamon River,-89.26039,40.07117,USA,IL,Decatur,36.5
Senachwine Lake,-89.47202,40.95761,USA,IL,Peoria,33.7
Spoon River,-90.20082,40.68828,USA,IL,Peoria,47
Brookville Lake,-85.00076,39.50743,USA,IN,Hamilton,42.4
Driftwood River,-85.98575,39.2838,USA,IN,Columbus,11.6
East Fork White River,-86.56187,38.76272,USA,IN,Bloomington,42.2
Kankakee,-86.8963,41.25924,USA,IN,Gary,52.7
Monroe Lake,-86.40872,39.06533,USA,IN,Bloomington,10.3
Patoka Lake,-86.63341,38.43225,USA,IN,Vincennes,77.7
Saint Francis River,-87.0075,38.132,USA,IN,Owensboro,44.9
Tippecanoe River,-86.28608,41.11159,USA,IN,South Bend,62.6
Wabash,-86.9683,39.39296,USA,IN,Terre Haute,33.5
Boyer River,-95.45751,42.05984,USA,IA,Storm Lake,79.8
Cedar,-91.92303,42.20903,USA,IA,Cedar Rapids,36.8
Coralville Lake,-91.65111,41.82074,USA,IA,Cedar Rapids,17.5
Des Moines,-93.67719,42.16306,USA,IA,Ames,14.8
East Branch West Nishnabotna River,-95.17674,41.69713,USA,IA,Council Bluffs,63.6
East Fork Des Moines River,-94.3948,43.25479,USA,IA,Fairmont,42.2
East Nishnabotna River,-95.10476,41.36169,USA,IA,Council Bluffs,56.6
Elk River,-92.27724,42.09982,USA,IA,Waterloo,43.2
Floyd River,-95.99012,43.01346,USA,IA,Sioux City,66.1
Iowa River,-92.71144,42.14152,USA,IA,Marshalltown,21.2
Lake Red Rock,-93.07731,41.39225,USA,IA,Des Moines,49
Little Sioux River,-95.5205,42.84013,USA,IA,Storm Lake,35.3
Middle Nodaway River,-94.72437,41.16879,USA,IA,Council Bluffs,90.7
Mississippi River,-90.15947,42.02815,USA,IA,Davenport,61.8
North Racoon River,-94.44835,42.06979,USA,IA,Fort Dodge,54.8
Rathbun Lake,-93.01504,40.86386,USA,IA,Ottumwa,54.2
Saylorville Lake,-93.75884,41.77529,USA,IA,Des Moines,26.5
Skunk River,-91.57759,40.97746,USA,IA,Burlington,42.4
South Skunk River,-92.90064,41.54697,USA,IA,Marshalltown,55.8
Thompson River,-93.89168,40.59725,USA,IA,Maryville,89.5
Turkey Creek,-91.67075,43.03013,USA,IA,Decorah,32.6
Wapsipinicon River,-91.52237,42.31154,USA,IA,Cedar Rapids,38.1
West Branch Iowa River,-93.7254,43.06184,USA,IA,Mason City,40.6
West Nishnabotna River,-95.50358,41.10834,USA,IA,Council Bluffs,35.5
West Nodaway River,-95.03504,40.76432,USA,IA,Maryville,48.6
Cheney Reservoir,-97.83853,37.75757,USA,KS,Hutchinson,35.5
Chikaskia River,-97.57968,37.06802,USA,KS,Arkansas City,47.8
Clinton Lake,-95.43477,38.93643,USA,KS,Lawrence,19.2
Cottonwood River,-96.6274,38.3465,USA,KS,Emporia,44.4
El Dorado Lake,-96.7875,37.86768,USA,KS,El Dorado,6.6
John Redmond Reservoir,-95.80229,38.25849,USA,KS,Emporia,31.7
Kansas,-95.71828,39.09771,USA,KS,Topeka,8.9
Kirwin Reservoir,-99.18316,39.66912,USA,KS,Phillipsburg,18.5
Little Osage River,-94.76097,38.01626,USA,KS,Nevada,39.2
Marais des Cygnes,-95.051,38.43446,USA,KS,Ottawa,26.2
Marion Reservoir,-97.13174,38.40621,USA,KS,McPherson,48.3
Medicine Lodge River,-98.56649,37.16105,USA,KS,Alva,41.4
Melvern Lake,-95.79566,38.51166,USA,KS,Emporia,31.2
Milford Lake,-96.96142,39.18299,USA,KS,Manhattan,33.9
North Cottonwood River,-97.32958,38.48942,USA,KS,McPherson,33.5
North Fork Solomon River,-99.26763,39.62193,USA,KS,Phillipsburg,16.8
Perry Lake,-95.45178,39.21007,USA,KS,Topeka,29.2
Red,-95.85925,37.02974,USA,KS,Coffeyville,23.1
Republican,-98.28437,39.81215,USA,KS,Hastings,87.9
S Fork Republican,-101.66058,39.91666,USA,KS,Colby,77.9
Smoky Hill River,-98.66948,38.78014,USA,KS,Great Bend,46.3
Solomon River,-97.93348,39.29806,USA,KS,Salina,56.4
South Fork Solomon River,-99.4629,39.41107,USA,KS,Phillipsburg,38.4
Tuttle Creek Lake,-96.63758,39.4439,USA,KS,Manhattan,28.8
Waconda Lake,-98.41512,39.47758,USA,KS,Phillipsburg,87.4
White,-98.25956,39.17507,USA,KS,Salina,65.1
Barren River,-86.37583,37.01721,USA,KY,Bowling Green,8.1
Barren River Lake,-86.05475,36.8697,USA,KY,Bowling Green,34.7
Beech Fork,-85.26034,37.7491,USA,KY,Frankfort,59
Cave Run Lake,-83.43027,38.0141,USA,KY,Richmond,79.8
Collins Creek,-83.82415,37.04085,USA,KY,Middlesboro,47.9
Cumberland,-85.66131,36.64867,USA,KY,Bowling Green,76.5
Goose Creek,-83.73114,37.2123,USA,KY,Hazard,49.1
Green River,-86.31366,37.35401,USA,KY,Bowling Green,45.2
Green River Lake,-85.2857,37.23484,USA,KY,Somerset,65.2
Kentucky,-84.15376,37.79599,USA,KY,Richmond,11.9
Lake Barkley,-88.01289,36.89033,USA,KY,Paducah,57.6
Lake Cumberland,-85.04661,36.899,USA,KY,Somerset,46.2
Laurel River Lake,-84.23905,36.96452,USA,KY,Somerset,32.6
Levisa Fork,-82.55202,37.6144,USA,KY,Hazard,69.1
Licking River,-83.73972,38.2704,USA,KY,Lexington,71.3
Middle Fork Kentucky River,-83.47736,37.33941,USA,KY,Hazard,28.6
Nolin Lake,-86.1556,37.34859,USA,KY,Bowling Green,49.7
Ohio,-84.17068,38.74047,USA,KY,Cincinnati,52.4
Rolling Fork,-85.5691,37.66372,USA,KY,Louisville,65.3
South Fork Kentucky River,-83.68664,37.43468,USA,KY,Hazard,49.8
Bayou DArbonne Lake,-92.45496,32.76403,USA,LA,Monroe,43.3
Bayou Lafourche,-90.69943,29.71641,USA,LA,Houma,11.7
Black River Lake,-91.77649,31.4786,USA,LA,Natchez,46.6
Caddo Lake,-94.01464,32.72779,USA,LA,Shreveport,32.1
Calcasieu River,-93.03216,30.60921,USA,LA,De Ridder,38.4
Catahoula Lake,-92.12609,31.5055,USA,LA,Alexandria,35.8
Grand Lake,-91.39218,29.8817,USA,LA,Morgan City,32.7
Lac des Allemands,-90.57771,29.90967,USA,LA,Houma,32
Lake Verret,-91.1453,29.88523,USA,LA,Morgan City,26.4
Little River,-91.68288,32.60836,USA,LA,Monroe,39.2
Twelvemile Bayou,-93.90019,32.6627,USA,LA,Shreveport,19.4
Unnamed,-91.23659,29.67116,USA,LA,Morgan City,5.7
Allagash River,-69.24746,46.85068,USA,ME,La Pocatiere,78.2
Allagash Stream,-69.61702,46.3826,USA,ME,Saint Georges,81.2
Androscoggin River,-70.67608,44.43735,USA,ME,Berlin,41.2
Aroostook River,-68.21733,46.66913,USA,ME,Presque Isle,16.4
Baker Branch Saint John River,-69.89441,46.30904,USA,ME,Saint Georges,58.4
Chamberlain Lake,-69.25654,46.21532,USA,ME,Houlton,101.5
Chandler Brook,-69.00653,46.32253,USA,ME,Houlton,85.1
Chesuncook Lake,-69.34272,45.99645,USA,ME,Saint Georges,95.7
Cross Lake,-68.32781,47.12031,USA,ME,Edmundston,30.6
Dead River,-70.12879,45.32917,USA,ME,Skowhegan,70.6
East Branch Penobscot River,-68.8101,46.09551,USA,ME,Houlton,66.3
Fish River,-68.58689,47.21508,USA,ME,Edmundston,29
Flagstaff Lake,-70.29425,45.20046,USA,ME,Skowhegan,66.6
Kennebec,-69.80361,44.86929,USA,ME,Skowhegan,13.5
Mattawamkeag River,-68.11754,45.65378,USA,ME,Houlton,50.6
Millinocket Lake,-68.79749,45.76769,USA,ME,Houlton,74.9
Millinocket Stream,-68.84758,46.3277,USA,ME,Houlton,73.7
Moose River,-70.13717,45.61844,USA,ME,Saint Georges,61.4
Moosehead Lake,-69.64582,45.68647,USA,ME,Saint Georges,84.2
Mooselookmeguntic Lake,-70.8568,44.86975,USA,ME,Berlin,52.3
North Branch Dead River,-70.43878,45.25106,USA,ME,Skowhegan,78.6
Pemadumcook Lake,-68.90409,45.69539,USA,ME,Houlton,86.1
Penobscot River,-68.62572,45.13893,USA,ME,Bangor,38.2
Rapid River,-71.02179,44.79882,USA,ME,Berlin,39.6
Saco River,-70.93638,43.94661,USA,ME,Portland,59.6
Saint John,-68.13348,46.51802,USA,ME,Presque Isle,23.9
Sebago Lake,-70.54774,43.87035,USA,ME,Portland,28.9
South Branch Penobscot River,-70.1866,45.85188,USA,ME,Saint Georges,39.3
Square Lake,-68.36719,47.06708,USA,ME,Edmundston,36.7
West Branch Penobscot River,-69.27572,45.87441,USA,ME,Saint Georges,103
West Grand Lake,-67.88804,45.2468,USA,ME,St Stephen,49.6
North Branch Potomac River,-78.94987,39.49721,USA,MD,Morgantown,88.1
Potomac,-77.70847,39.38147,USA,MD,Hagerstown,29.6
Chicopee River,-72.45697,42.17716,USA,MA,Springfield,7.4
Quabbin Reservoir,-72.3145,42.39354,USA,MA,Springfield,34
Ware River,-72.36303,42.2022,USA,MA,Springfield,13.6
Au Sable River,-83.894,44.58182,USA,MI,Alpena,64.3
Burt Lake,-84.66765,45.47466,USA,MI,Petoskey,27.3
Grand,-82.95806,43.02706,USA,MI,Port Huron,40.3
Houghton Lake,-84.72926,44.36091,USA,MI,Traverse City,83.4
Kalamazoo River,-85.60036,42.44943,USA,MI,Kalamazoo,15.3
Lake Saint Clair,-82.737,42.48341,USA,MI,Detroit,30.1
Manistee River,-85.46431,44.50588,USA,MI,Traverse City,30
Michigamme River,-88.10323,46.27166,USA,MI,Iron Mountain,47
Middle Branch Tittabawassee River,-84.3187,44.21716,USA,MI,Midland,68.2
Mullett Lake,-84.5247,45.51749,USA,MI,Petoskey,39.3
Muskegon River,-85.25678,43.93227,USA,MI,Ludington,89
Peshekee River,-88.00942,46.55569,USA,MI,Marquette,44.9
Saginaw River,-83.92032,43.52684,USA,MI,Bay City,8.1
Saint Joseph River,-85.39829,41.81586,USA,MI,Kalamazoo,57.3
Shiawassee River,-84.02807,43.38432,USA,MI,Saginaw,6.7
St Clair,-82.49588,42.77233,USA,MI,Port Huron,20.2
St Marys River,-84.23501,46.46466,USA,MI,Sault Ste Marie,9
The Cut,-84.67192,44.44403,USA,MI,Traverse City,83.1
Tittabawassee River,-84.34265,43.82968,USA,MI,Midland,26.3
Torch Lake,-85.32029,45.00609,USA,MI,Traverse City,37.8
West Branch Peshekee River,-88.06808,46.61034,USA,MI,Marquette,50
Agassiz Pool,-95.95883,48.36452,USA,MN,Thief River Falls,33.8
Basswood Lake,-91.66434,47.98335,USA,MN,Ely,17.2
Cass Lake,-94.55935,47.42846,USA,MN,Bemidji,23
Lake Winnibigoshish,-94.22209,47.43959,USA,MN,Bemidji,47.8
Leech Lake,-94.43882,47.16001,USA,MN,Bemidji,47.6
Lower Red Lake,-95.01776,47.9906,USA,MN,Bemidji,57.8
Lower Whitefish Lake,-94.1767,46.68742,USA,MN,Brainerd,37
Mille Lacs Lake,-93.65555,46.21881,USA,MN,Brainerd,43
Minnesota,-94.81651,44.74083,USA,MN,Willmar,47.3
North Long Lake,-94.22928,46.44268,USA,MN,Brainerd,10.5
Otter Tail Creek,-95.91343,46.44634,USA,MN,Fergus Falls,21.5
Otter Tail Lake,-95.67954,46.40395,USA,MN,Fergus Falls,32
Pigeon Lake,-96.27915,48.75772,USA,MN,Thief River Falls,71.5
Pokegama Lake,-93.59129,47.20694,USA,MN,Grand Rapids,9.2
Rainy Lake,-93.01166,48.62493,USA,MN,International Falls,28.2
Red Lake River,-96.27155,47.94037,USA,MN,Thief River Falls,19.9
Saganaga Lake,-90.90901,48.22549,USA,MN,Grand Marais,71.1
Saint Louis,-92.40079,47.06687,USA,MN,Duluth,35.1
Upper Red Lake,-94.87374,48.11497,USA,MN,Bemidji,70.4
Vermilion Lake,-92.43575,47.90456,USA,MN,Ely,42.7
Arkabutla Lake,-90.00814,34.75743,USA,MS,Memphis,44.4
Big Black River,-90.23328,32.72957,USA,MS,Jackson,45.1
Big Brown Creek,-88.4372,34.5905,USA,MS,Corinth,38.6
Chickasawhay River,-88.66304,31.6485,USA,MS,Laurel,46.1
Coldwater River,-90.02769,34.64703,USA,MS,Memphis,56.7
Enid Lake,-89.80095,34.18863,USA,MS,Oxford,36.4
Grenada Lake,-89.64237,33.84425,USA,MS,Grenada,17.9
Leaf River,-89.24113,31.63505,USA,MS,Laurel,13
Little Tallahatchie River,-89.67546,34.418,USA,MS,Oxford,19.8
Okatibbee Creek,-88.80452,32.44404,USA,MS,Meridian,9.9
Pascagoula River,-88.65887,30.68153,USA,MS,Pascagoula,33.4
Pearl,-89.82837,31.58139,USA,MS,Hattiesburg,56.3
Ross R Barnett Reservoir,-89.99506,32.46812,USA,MS,Jackson,24.9
Sardis Lake,-89.62793,34.51032,USA,MS,Oxford,21.7
Tallahatchie River,-90.24053,33.80847,USA,MS,Grenada,39.3
Yalobusha River,-89.67544,33.80554,USA,MS,Grenada,13.5
Yazoo River,-90.53753,32.88947,USA,MS,Vicksburg,64.5
Yockanookany River,-89.45878,33.10295,USA,MS,Starkville,70.5
Yocona River,-89.65748,34.22858,USA,MS,Oxford,23.1
Big Blue River,-93.69105,40.23979,USA,MO,Kirksville,89.8
Big Creek,-91.7571,37.32772,USA,MO,Rolla,66.7
Black,-90.85379,36.51963,USA,MO,Poplar Bluff,47.8
Chariton River,-93.02645,40.52486,USA,MO,Kirksville,48.4
Current River,-91.08672,36.92441,USA,MO,Poplar Bluff,63.1
East Fork Black River,-90.85849,37.55148,USA,MO,Farmington,46.9
Harry S Truman Reservoir,-93.63382,38.28624,USA,MO,Nevada,83.1
Lake Of The Ozarks,-92.79326,38.16008,USA,MO,Lebanon,50.8
Lake Wappapello,-90.36931,37.01789,USA,MO,Poplar Bluff,29
Mark Twain Lake,-91.80862,39.49988,USA,MO,Hannibal,42.8
Meramec River,-91.0671,38.19755,USA,MO,Rolla,70.2
Mississippi,-91.35989,38.24327,USA,MO,Rolla,51.6
Nishnabotna River,-95.66077,40.58073,USA,MO,Nebraska City,23.6
Nodaway River,-95.05389,40.30864,USA,MO,Maryville,14
Osage,-93.11258,38.20159,USA,MO,Lebanon,68.1
Osage Fork Gasconade River,-92.17105,37.96104,USA,MO,Rolla,33.5
Platte River,-94.76746,39.78851,USA,MO,St Joseph,6.7
Pomme De Terre Lake,-93.33206,37.8423,USA,MO,Lebanon,63.3
Stockton Lake,-93.76665,37.55216,USA,MO,Springfield,57.6
Table Rock Lake,-93.46188,36.61036,USA,MO,Branson,21.1
Thomas Hill Reservoir,-92.62605,39.63975,USA,MO,Kirksville,63.2
Beaverhead Creek,-112.51502,45.37133,USA,MT,Dillon,23.9
Big Dry Creek,-106.32007,47.61599,USA,MT,Glasgow,73.4
Big Hole River,-113.01705,45.62383,USA,MT,Anaconda,57.4
Big Muddy Creek,-104.68111,48.65407,USA,MT,Coronach,90.6
Bighorn,-107.88976,45.21232,USA,MT,Greybull,80.8
Bitterroot River,-114.12241,46.49158,USA,MT,Hamilton,32.4
Black River,-108.09651,48.03397,USA,MT,Malta,44.3
Blackfoot River,-113.23086,46.96049,USA,MT,Missoula,57.2
Canyon Ferry Lake,-111.57174,46.52745,USA,MT,Helena,36.2
Clark Canyon Reservoir,-112.88331,44.97975,USA,MT,Dillon,29
Clark Fork,-114.48499,47.16615,USA,MT,Missoula,48.3
Clarks Fork Yellowstone River,-109.26611,45.03429,USA,MT,Red Lodge,13.2
Crooked River,-112.87465,48.09999,USA,MT,Shelby,93.4
Cut Bank Creek,-112.42239,48.61694,USA,MT,Shelby,50.6
East Fork Poplar River,-105.4376,48.93622,USA,MT,Coronach,32.8
Flathead,-114.29033,48.16925,USA,MT,Kalispell,7.1
Flathead Lake,-114.12502,47.88134,USA,MT,Kalispell,40.9
Fort Peck Lake,-106.90317,47.71934,USA,MT,Glasgow,62.5
Frenchman Creek,-107.27083,48.81915,USA,MT,Malta,63.7
Fresno Reservoir,-110.03596,48.70764,USA,MT,Havre,31.2
Gallitin River,-111.20051,45.36992,USA,MT,Bozeman,35.5
Hebgen Lake,-111.20803,44.79965,USA,MT,Bozeman,97.2
Hungry Horse Reservoir,-113.77726,48.17281,USA,MT,Kalispell,43.3
Jefferson River,-111.97996,45.80061,USA,MT,Butte,48.7
Kootenai River,-116.0001,48.63929,USA,MT,Kingsgate,42.3
Lake Koocanusa,-115.25398,48.75656,USA,MT,Newgate,29.9
Madison,-111.39011,45.34969,USA,MT,Bozeman,45.1
Marias River,-111.24523,48.29413,USA,MT,Shelby,44.1
Medicine Lake,-104.38693,48.4731,USA,MT,Williston,64.9
Middle Fork Flathead River,-113.5487,48.26366,USA,MT,Kalispell,60.2
Milk River,-109.84544,48.76216,USA,MT,Havre,27.6
